YearMonth,Adjusted close price on the first business day of the month
Bond Long,COTACAO:USD
2022-06,103.97267150878906
2022-07,103.81997680664062
2022-08,107.79829406738281
2022-09,98.63099670410156
2022-10,93.66155242919922
2022-11,87.50784301757812
2022-12,95.86506652832031
2023-01,92.18986511230469
2023-02,98.54873657226562
2023-03,91.65935516357422
2023-04,97.59547424316406
2023-05,94.65687561035156
2023-06,94.8992691040039
2023-07,94.19658660888672
2023-08,90.81044006347656
2023-09,88.02942657470703
2023-10,80.9344482421875
2023-11,79.50270080566406
2023-12,87.14883422851562
2024-01,92.43148040771484
2024-02,92.6628646850586
2024-03,89.38689422607422
2024-04,87.85991668701172
2024-05,84.36664581298828
2024-06,87.56087493896484
2024-07,86.21875
2024-08,91.70173645019531
2024-09,94.35543060302734
2024-10,95.37696075439453
2024-11,88.26567077636719
2024-12,91.5263671875
2025-01,85.715576171875
2025-02,86.6009750366211
2025-03,91.21919250488281
2025-04,90.47897338867188
2025-05,88.03265380859375
2025-06,84.84349060058594
2025-07,88.13999938964844
